DateTime,Title,Summary,Source,URL,Keywords,Region,Sentiment
2024-12-15 20:00,2024년 한국 민주주의 시험대,2024년 12월 3일부터 15일까지 한국은 민주주의의 시험대에 올랐다. 대통령의 위헌적 계엄 선포에 맞선 시민들의 평화적 저항이 승리했다. 국회의 신속한 대응과 시민 참여가 민주주의를 지켜냈다. 한국 민주주의의 성숙함을 세계에 보여준 13일이었다.,Economist,https://www.economist.com/leaders/2024/12/04/south-korean-president-yoon-suk-yeol-should-resign-or-be-impeached,"민주주의시험,시민저항,평화승리,국회대응,성숙함",한국,Positive
2024-12-15 9:30,"헌법재판소, 윤석열 대통령 탄핵심판 절차 착수",헌법재판소가 휴일인 12월 15일 오전 10시 재판관 회의를 소집하여 윤석열 대통령 탄핵심판 사건 처리 일정을 논의했다. 문형배 헌법재판소장 권한대행은 사안의 중대성을 고려해 0순위로 재판과정을 진행할 것이라고 밝혔으며 12월 27일부터 청구인과 피청구인의 의견을 토대로 진행할 예정이다. 주심 재판관은 비공개하기로 결정했다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판/진행내역,"탄핵심판,헌법재판소,윤석열,문형배,재판관회의",한국,Positive
2024-12-15 14:00,"국민의힘, 탄핵 가결 후 내부 갈등 심화",윤석열 대통령 탄핵소추안 가결 다음날 국민의힘 내부에서 탄핵 찬성표를 던진 의원들에 대한 비판이 거세지고 있다. 친윤계 의원들은 당론을 어긴 의원들의 징계를 요구하며 당의 결속력 약화를 우려했다. 한편 일부 의원들은 국민 여론을 무시할 수 없었다며 탄핵 찬성 결정을 옹호했다.,위키백과,https://ko.wikipedia.org/wiki/윤석열_대통령_탄핵,"국민의힘,탄핵,내부갈등,친윤계,당론",한국,Negative
2024-12-16 10:20,"탄핵 반대 집회 전국 확산, '윤석열 지키기' 목소리",전광훈 목사가 이끄는 탄핵 반대 세력이 서울 광화문과 여의도 일대에서 대규모 집회를 열고 헌법재판소의 탄핵 기각을 촉구했다. 집회 참가자들은 야당의 입법독재를 규탄하며 윤석열 대통령의 계엄 선포가 정당했다고 주장했다. 경찰 추산 3만여 명이 집회에 참가했으며 일부 과격한 구호도 등장했다.,나무위키,https://namu.wiki/w/2024년_윤석열_탄핵_촉구_집회,"탄핵반대,전광훈,광화문,집회,입법독재",한국,Negative
2024-12-16 15:45,"한덕수 총리, 대통령 권한대행 첫 국무회의 주재",한덕수 국무총리가 대통령 권한대행으로서 첫 국무회의를 주재하며 국정 안정화를 강조했다. 한 총리는 외교안보 일정을 차질 없이 추진하고 경제 불안정성을 최소화하겠다고 밝혔다. 그러나 비상계엄 당시 국무회의에 참석했던 한 총리에 대한 내란 혐의 수사가 진행 중이어서 권한대행의 정당성 논란이 제기되고 있다.,나무위키,https://namu.wiki/w/한덕수_권한대행_체제/2024년_12월,"한덕수,권한대행,국무회의,국정안정,내란혐의",한국,Negative
2024-12-17 8:30,"경찰, 윤석열 대통령 내란 혐의 수사 공수처 이첩",경찰 국가수사본부가 윤석열 대통령의 내란 혐의 고발 사건을 고위공직자범죄수사처로 이첩했다. 공수처는 윤 대통령에 대한 첫 소환 조사를 12월 18일로 예정했으나 윤 대통령 측은 변호인 선임이 완료되지 않았다며 출석 거부 의사를 밝혔다. 이로써 수사가 장기화될 전망이다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_3주차,"경찰,공수처,내란혐의,소환조사,수사",한국,Positive
2024-12-17 11:00,"보수단체, '부정선거 의혹' 제기하며 계엄 정당성 주장",일부 보수단체가 2024년 4월 총선에서 부정선거가 있었다며 윤석열 대통령의 계엄 선포가 이를 바로잡기 위한 정당한 조치였다고 주장했다. 이들은 선거관리위원회 서버 해킹 가능성을 제기하며 재검표를 요구했다. 그러나 선관위는 이미 국정원의 보안점검을 통해 시스템 안전성이 확인됐다고 반박했다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판/진행내역,"부정선거,보수단체,계엄정당성,선관위,재검표",한국,Negative
2024-12-17 16:30,"국회, 계엄 사태 국정조사 특위 구성 논의",우원식 국회의장이 계엄 사태에 대한 국정조사 특별위원회 구성을 위해 여야에 12월 20일까지 위원 명단 제출을 요청했다. 더불어민주당은 계엄 관련자 전원에 대한 철저한 조사를 주장한 반면 국민의힘은 야당의 정치적 공세를 우려하며 신중한 접근을 요구했다. 특위 구성을 둘러싼 여야 갈등이 예상된다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_3주차,"국회,국정조사,특위,우원식,여야갈등",한국,Positive
2024-12-18 9:00,"윤석열 대통령, 공수처 첫 소환 불응",고위공직자범죄수사처가 윤석열 대통령에게 12월 18일 오전 10시까지 출석하라고 통보했으나 윤 대통령은 출석하지 않았다. 윤 대통령 측은 변호인단 구성이 완료되지 않았고 탄핵심판 준비가 우선이라며 불출석 사유를 밝혔다. 공수처는 재소환 여부를 검토하겠다고 밝혔다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_3주차,"공수처,소환,불응,윤석열,변호인단",한국,Negative
2024-12-18 13:40,"헌재, 대통령경호처의 탄핵심판 서류 수취 거부 공개",헌법재판소가 대통령경호처가 윤석열 대통령 탄핵심판 관련 서류 수취를 거부했다고 밝혔다. 헌재는 윤 대통령 측과 법사위원장에게 12월 24일까지 입증계획과 증거목록 제출을 요구했으며 포고령 1호와 국무회의 회의록 제출도 요청했다. 이로 인해 재판 절차에 차질이 우려되고 있다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_3주차,"헌재,경호처,서류거부,탄핵심판,증거제출",한국,Positive
2024-12-18 17:20,"문상호 정보사령관 체포, 계엄 핵심 인물 수사 본격화",고위공직자범죄수사처와 경찰이 문상호 정보사령관을 체포했다. 문 사령관은 계엄 당시 중앙선거관리위원회 침입을 지휘한 혐의를 받고 있으며 검찰의 체포영장 불승인에도 불구하고 공수처가 재차 영장을 발부받아 체포에 성공했다. 계엄 관련 핵심 인물들에 대한 수사가 본격화되고 있다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_3주차,"문상호,정보사령관,체포,공수처,계엄수사",한국,Positive
2024-12-19 10:15,"김홍일 전 방통위원장, 윤석열 대통령 변호 맡기로",김홍일 전 방송통신위원장이 윤석열 대통령의 탄핵심판 변호를 맡기로 했다는 보도가 나왔다. 김 전 위원장은 헌법 전문가로 알려져 있으며 보수 성향의 법조인으로 분류된다. 윤 대통령 변호인단은 계엄 선포의 정당성을 입증하는 데 주력할 것으로 보인다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_3주차,"김홍일,방통위원장,변호인단,탄핵심판,보수법조인",한국,Negative
2024-12-19 14:30,"야당, '2차 계엄 모의' 의혹 제기",더불어민주당이 12월 4일 새벽 육군본부 장교 34명이 용산행 버스에 탔다며 2차 계엄 모의 의혹을 제기했다. 김병주 의원은 한동훈 전 대표 사살 시도 가능성도 사실로 무게를 두고 있다고 밝혔다. 국방부는 정상적인 업무 이동이었다고 해명했으나 의혹은 계속되고 있다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_3주차,"2차계엄,민주당,김병주,한동훈,육군본부",한국,Positive
2024-12-20 8:45,"한덕수 권한대행, 특검법 거부권 행사 시사",권한대행 체제' 계속 협력…북한 '인권 억압' 정권이라는 제목의 VOA 보도에서 한덕수 권한대행이 내란 특검법과 김건희 특검법에 대해 공포 거부 의사를 밝혔다. 야당은 24일까지 특검법을 공포하지 않으면 즉시 책임을 묻겠다고 경고했다. 정국 혼란이 가중되고 있다.,VOA Korea,https://www.voakorea.com/a/7907984.html,"한덕수,특검법,거부권,권한대행,야당경고",한국,Negative
2024-12-20 11:30,"헌재, 서류 송달 거부 시 우편 송달 결정",헌법재판소가 윤석열 대통령 측의 서류 수령 거부에 대응해 형사소송법의 우편 송달 규정을 적용하기로 만장일치로 결의했다. 20일 우편이 도달함에 따라 송달 효력이 발효되어 서류를 수령한 것으로 간주된다고 발표했다. 예정대로 27일에 1차 변론준비를 진행하겠다고 밝혔다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판/진행내역,"헌재,우편송달,서류거부,변론준비,송달효력",한국,Positive
2024-12-20 16:00,계엄 당시 '야간통행금지' 부활 검토 정황 드러나,조선일보가 비상계엄 당시 42년 만에 야간통행금지 부활 방안을 검토했다는 단독 보도를 냈다. 포고문 초안에는 '야간 통행을 금지한다'는 조항이 있었으나 최종 발표에서는 삭제됐다. 이는 계엄 준비가 사전에 치밀하게 계획됐음을 보여주는 증거로 해석되고 있다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_3주차,"야간통행금지,계엄,포고문,조선일보,사전계획",한국,Positive
2024-12-21 9:20,"이진우 수도방위사령관 구속, 계엄 지휘부 수사 확대",검찰이 이진우 수도방위사령관을 구속했다. 김용현 전 국방부 장관 여인형 방첩사령관 곽종근 특수전사령관에 이어 네 번째 구속이다. 이 사령관은 계엄 당시 국회 진입 작전을 지휘한 혐의를 받고 있으며 수사가 군 지휘부 전반으로 확대되고 있다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_3주차,"이진우,수도방위사령관,구속,검찰,계엄지휘부",한국,Positive
2024-12-21 14:00,"보수 언론, '탄핵 졸속 처리' 비판 목소리",일부 보수 언론이 야당의 탄핵소추안 처리 과정이 졸속이었다며 헌법재판소의 신중한 판단을 촉구했다. 법사위 조사 없이 탄핵안을 의결한 점과 소추 사유 변경 등을 문제 삼으며 절차적 정당성에 의문을 제기했다. 탄핵 반대 여론 결집을 시도하고 있다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵소추,"보수언론,탄핵비판,졸속처리,절차문제,헌재",한국,Negative
2024-12-21 18:30,조지호 경찰청장 혈액암 악화로 병원 이송,구속 중이던 조지호 경찰청장이 혈액암 악화로 경찰병원으로 긴급 이송됐다. 조 청장은 계엄 당시 경찰력을 동원해 국회 봉쇄에 가담한 혐의로 구속됐으며 건강 상태가 급격히 악화된 것으로 알려졌다. 수사에 차질이 우려되고 있다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_3주차,"조지호,경찰청장,혈액암,병원이송,구속",한국,Negative
2024-12-22 10:00,"한덕수 권한대행, 헌법재판관 3인 임명 거부 시사",윤석열 대통령 탄핵 심판이 진행 중인 가운데 한덕수 권한대행이 국회 추천 헌법재판관 3인의 임명에 대해 여야 합의가 필요하다며 사실상 거부 의사를 밝혔다. 야당은 헌정 질서 파괴 행위라며 강력 반발했고 한덕수 탄핵 추진을 경고했다. 정국 혼란이 극에 달하고 있다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판/진행내역,"한덕수,헌법재판관,임명거부,야당반발,탄핵경고",한국,Negative
2024-12-22 15:30,"권성동, '민주당이 탄핵 위해 헌재 구성 지연' 주장",국민의힘 권성동 원내대표가 민주당이 헌법재판소 9인 체제가 복원되면 탄핵이 기각될 것을 우려해 고의로 재판관 임명을 지연시켰다고 주장했다. 그러나 이는 사실과 다르며 비상계엄 전인 11월 말 이미 여야 합의로 임명 절차가 진행 중이었다는 반박이 나왔다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판,"권성동,국민의힘,민주당,헌재구성,임명지연",한국,Negative
2024-12-23 9:00,"국회, 헌법재판관 후보자 인사청문회 개시",국회가 헌법재판관 후보자 3인에 대한 인사청문회를 시작했다. 국민의힘은 불참했으며 야당 단독으로 청문회가 진행됐다. 정계선 조한창 마은혁 후보자는 모두 법조계 경력이 풍부하며 헌법 전문성을 인정받고 있다. 26일 본회의 표결이 예정되어 있다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판/진행내역,"인사청문회,헌법재판관,정계선,조한창,마은혁",한국,Positive
2024-12-23 13:45,"민주당, 한덕수 탄핵 최후통첩 '24일까지 특검법 공포하라'",더불어민주당 박찬대 원내대표가 한덕수 권한대행에게 24일까지 특검법을 공포하지 않으면 즉시 책임을 묻겠다고 경고했다. 조국혁신당은 이미 탄핵소추안을 준비 중이라고 밝혔다. 권한대행의 탄핵이 현실화되면서 정국 불안이 극도로 높아지고 있다.,나무위키,https://namu.wiki/w/한덕수_권한대행_체제/2024년_12월,"민주당,한덕수탄핵,특검법,최후통첩,박찬대",한국,Positive
2024-12-24 10:30,"대법원, '권한대행도 헌재 재판관 임명 가능' 입장 발표",대법원이 대통령 권한대행의 신임 대법관 임명은 헌법 원칙에 어긋나지 않는다는 공식 입장을 발표했다. 헌법재판소에 이어 대법원도 한덕수 권한대행이 형식적 임명권을 행사해도 문제없다고 해석했다. 그러나 한덕수는 여전히 여야 합의를 고집하고 있다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판/진행내역,"대법원,권한대행,헌재재판관,임명권,헌법해석",한국,Positive
2024-12-24 15:00,"헌재, '6인 체제로도 탄핵 심리 가능' 공식 입장",헌법재판소가 6인 체제에서도 탄핵 심리와 변론이 가능하다는 공식 입장을 발표하고 27일 예정된 1차 변론 준비를 예정대로 진행하겠다고 밝혔다. 석동현 변호사를 향해서는 '공식 대리인이 아니다'라고 선을 그었다. 윤 대통령 측의 지연 전략을 차단한 것으로 해석된다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판/진행내역,"헌재,6인체제,탄핵심리,석동현,변론준비",한국,Positive
2024-12-24 19:30,"보수단체, 성탄절 앞두고 '윤석열 사면' 촉구 집회",성탄절을 앞두고 보수단체들이 서울 도심에서 윤석열 대통령 사면을 촉구하는 대규모 집회를 열었다. 참가자들은 좌파 쿠데타를 막기 위한 정당한 계엄이었다며 헌재의 탄핵 기각을 요구했다. 태극기와 성조기를 든 참가자들이 거리를 행진했다.,나무위키,https://namu.wiki/w/2024년_윤석열_탄핵_촉구_집회,"보수단체,성탄절,사면촉구,태극기집회,탄핵기각",한국,Negative
2024-12-25 11:00,"윤석열 대통령, 공수처 2차 소환도 불응",한국 계엄·탄핵 사태 관련 VOA 보도에 따르면 고위공직자범죄수사처가 25일로 예정한 윤석열 대통령의 2차 소환 조사가 불발됐다. 윤 대통령 측은 '아직 여건이 안 된다'며 출석 거부 의사를 밝혔다. 공수처는 3차 출석 요구 또는 체포영장 청구를 검토하고 있다.,VOA Korea,https://www.voakorea.com/a/7913019.html,"공수처,윤석열,2차소환,불응,체포영장",한국,Negative
2024-12-25 15:40,"김용현 전 장관, '계엄은 대통령 고도의 통치행위' 주장",김용현 전 국방부 장관이 기자회견을 열어 비상계엄은 대통령의 고도의 통치행위로 사법심사 대상이 아니라고 주장했다. 그는 북한의 위협과 야당의 국정 마비를 계엄 사유로 들며 정당성을 강조했다. 법조계는 궤변이라며 일축했다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_4주차,"김용현,국방부장관,통치행위,계엄정당성,기자회견",한국,Negative
2024-12-26 9:30,"국회, 헌법재판관 3인 임명동의안 가결",국회 본회의에서 헌법재판관 3인에 대한 임명동의안이 가결됐다. 국민의힘은 표결에 불참했으며 야당 단독으로 처리됐다. 정계선 조한창 마은혁 후보자가 모두 임명 동의를 받았으나 한덕수 권한대행의 임명 거부로 실제 임명은 불투명한 상황이다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판/진행내역,"국회,헌법재판관,임명동의안,가결,야당단독",한국,Positive
2024-12-26 14:00,"한덕수 권한대행, '헌재 재판관 임명은 여야 합의 필요' 담화",한덕수 권한대행이 대국민 담화를 통해 대통령 권한대행은 헌법기관 임명을 포함한 중대한 고유 권한 행사를 자제해야 하며 불가피한 경우 국회 여야 합의가 필요하다고 밝혔다. 사실상 헌재 재판관 임명을 거부한 것으로 해석되며 야당의 강력한 반발을 샀다.,나무위키,https://namu.wiki/w/한덕수_권한대행_체제/2024년_12월,"한덕수,담화,헌재재판관,임명거부,여야합의",한국,Negative
2024-12-26 18:20,"민주당, 한덕수 탄핵소추안 정식 제출",한덕수 권한대행의 헌법재판관 임명 거부에 반발한 더불어민주당이 한덕수 국무총리 탄핵소추안을 정식으로 제출했다. 이재명 대표는 '권한대행이 내란대행으로 변신했다'며 헌법기관 구성을 방해하는 국헌 문란 행위라고 비판했다. 27일 본회의 표결이 예정됐다.,VOA Korea,https://www.voakorea.com/a/7915708.html,"민주당,한덕수탄핵,탄핵소추안,이재명,헌법기관",한국,Positive
2024-12-27 10:00,"우원식 의장, '총리 탄핵은 과반수로 가능' 판단",우원식 국회의장이 한덕수가 대통령이 아닌 국무총리 지위임을 이유로 단순 과반수인 151표로 탄핵될 수 있다고 판단했다. 국민의힘 의원들은 이에 강력 반발하며 우 의장의 사퇴를 요구했고 본회의장에서 '원천무효'를 외치며 항의했다.,위키백과,https://ko.wikipedia.org/wiki/한덕수_국무총리_탄핵소추,"우원식,국회의장,총리탄핵,과반수,국민의힘반발",한국,Positive
2024-12-27 14:00,"국회, 한덕수 권한대행 탄핵안 가결... 헌정 사상 초유",국회가 한덕수 대통령 권한대행 겸 국무총리의 탄핵소추안을 총 투표수 192표 중 찬성 192표로 가결했다. 국민의힘 의원 대부분이 표결에 불참한 가운데 야당 단독으로 처리됐다. 대통령 권한대행의 탄핵은 헌정 사상 처음이며 최상목 부총리가 권한대행을 승계했다.,민중의소리,https://vop.co.kr/A00001665668.html,"한덕수탄핵,가결,헌정초유,최상목,권한대행승계",한국,Positive
2024-12-27 16:30,"최상목 부총리, '국정 혼란 최소화' 긴급 담화",탄핵으로 한덕수의 직무가 정지되자 최상목 경제부총리가 권한대행을 맡으며 긴급 담화를 발표했다. 최 부총리는 '살얼음판을 걷는 경제가 정치적 불확실성을 감당할 수 없다'며 국정 안정에 최선을 다하겠다고 밝혔다. 그러나 3선 권한대행 체제의 한계가 우려된다.,나무위키,https://namu.wiki/w/한덕수_권한대행_체제/2024년_12월,"최상목,경제부총리,권한대행,긴급담화,국정혼란",한국,Negative
2024-12-27 19:00,"국민의힘, 헌재에 권한쟁의심판 및 효력정지 가처분 신청",국민의힘이 한덕수 탄핵 의결에 대해 헌법재판소에 권한쟁의심판 소송과 효력정지 가처분을 신청했다. 권성동 원내대표는 우원식 의장의 의결 정족수 판단이 위헌이라며 무효를 주장했다. 여야 간 헌법 해석을 둘러싼 갈등이 법정으로 번지고 있다.,위키백과,https://ko.wikipedia.org/wiki/한덕수_국무총리_탄핵소추,"국민의힘,권한쟁의,효력정지,가처분,헌재",한국,Negative
2024-12-28 8:30,"김용현 전 장관 구속 기소, 내란 수괴 혐의",검찰이 김용현 전 국방부 장관을 내란 수괴 혐의로 구속 기소했다. 공조본부는 수사결과 보도 참고자료를 발표하며 김 전 장관이 계엄 모의의 핵심 인물이었음을 밝혔다. 윤석열 대통령에 대한 수사도 본격화될 전망이다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_4주차,"김용현,구속기소,내란수괴,검찰,공조본부",한국,Positive
2024-12-28 12:00,"공조본, 대통령 관저 압수수색 시도했으나 경호처 저지로 무산",내란 혐의를 수사 중인 공조본부가 대통령 관저와 안전가옥에 대한 압수수색을 시도했으나 대통령경호처의 저지로 무산됐다. 경호처는 경호 구역에 대한 수색은 협조할 수 없다는 입장을 밝혔다. 수사와 경호 업무 간 충돌이 발생하고 있다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_4주차,"압수수색,대통령관저,경호처,공조본,저지",한국,Negative
2024-12-28 16:45,"보수 유튜버들, '좌파 쿠데타' 음모론 확산",일부 보수 유튜버들이 윤석열 탄핵이 좌파 세력의 쿠데타라는 음모론을 확산시키고 있다. 이들은 중국과 북한이 배후에 있다며 근거 없는 주장을 펼치고 있으며 가짜뉴스로 여론을 호도하고 있다. 방송통신심의위원회가 모니터링을 강화하고 있다.,나무위키,https://namu.wiki/w/2024년_윤석열_탄핵_촉구_집회,"보수유튜버,좌파쿠데타,음모론,가짜뉴스,방심위",한국,Negative
2024-12-29 9:00,"윤석열, 공수처 3차 소환도 거부... 체포영장 청구 임박",윤석열 대통령이 29일로 예정된 공수처의 3차 소환 조사에도 불응했다. 공수처는 더 이상의 임의 수사는 어렵다고 판단하고 체포영장 청구를 검토하고 있다. 현직 대통령에 대한 체포영장 청구는 헌정 사상 초유의 일이 될 전망이다.,나무위키,https://namu.wiki/w/윤석열_정부_비상계엄/해제_이후/2024년_12월_4주차,"윤석열,공수처,3차소환,거부,체포영장",한국,Negative
2024-12-29 13:30,"시민단체, '탄핵 인용' 촉구 서명운동 100만 돌파",윤석열 탄핵 인용을 촉구하는 시민단체의 온라인 서명운동이 100만 명을 돌파했다. 참여연대 등 시민단체들은 헌법재판소에 신속한 탄핵 심판을 요구하며 서명부를 전달할 예정이다. 시민사회의 탄핵 요구가 계속되고 있다.,나무위키,https://namu.wiki/w/2024년_윤석열_탄핵_촉구_집회,"시민단체,서명운동,100만,탄핵인용,참여연대",한국,Positive
2024-12-29 17:20,"친윤 의원들, '탄핵 무효' 주장하며 당권 장악 시도",국민의힘 내 친윤계 의원들이 탄핵 표결이 무효라고 주장하며 당권 장악을 시도하고 있다. 이들은 탄핵에 찬성한 의원들의 징계를 요구하며 당 쇄신을 명분으로 지도부 교체를 추진 중이다. 당내 갈등이 극에 달하고 있다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵소추,"친윤계,탄핵무효,당권장악,징계요구,국민의힘",한국,Negative
2024-12-30 10:00,"헌재, 한덕수 탄핵심판 재판관 회의 개최",헌법재판소가 한덕수 국무총리 탄핵심판 관련 재판관 회의를 열었다. 회의에서 김형두와 김복형을 수명재판관으로 김형두를 주심재판관으로 지명했다. 1월 13일 1차 변론준비기일을 열기로 결정했다.,나무위키,https://namu.wiki/w/한덕수_국무총리_탄핵_심판,"헌재,한덕수탄핵,재판관회의,김형두,변론준비",한국,Positive
2024-12-30 14:30,"극우단체, '선관위 중국인 체포' 허위 정보 유포",극우단체들이 선거관리위원회에서 중국인 99명이 체포됐다는 허위 정보를 유포하며 부정선거 음모론을 확산시키고 있다. 이는 윤석열 대통령 변호인단이 탄핵심판에서 언급한 내용으로 미국 국방부는 이를 허위로 규정했다. 가짜뉴스 확산이 우려된다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판/진행내역,"극우단체,선관위,중국인체포,허위정보,부정선거",한국,Negative
2024-12-30 18:00,"헌재, 경찰·검찰·군검찰에 탄핵 관련 수사기록 요청",헌법재판소가 경찰 군검찰에 윤석열 탄핵 관련 수사기록을 요청했다. 헌재는 탄핵심판의 신속한 진행을 위해 계엄 관련 모든 수사자료를 검토할 예정이다. 일부 자료는 이미 회신받았다고 밝혔다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵_심판/진행내역,"헌재,수사기록,경찰,검찰,탄핵심판",한국,Positive
2024-12-31 9:30,"2024년 마지막 날, 전국 각지서 탄핵 촉구 집회",2024년 마지막 날인 31일 전국 각지에서 윤석열 탄핵을 촉구하는 대규모 집회가 열렸다. 서울 광화문과 헌법재판소 앞에는 수만 명의 시민이 모여 신속한 탄핵 인용을 요구했다. 새해를 앞두고도 시민들의 민주주의 수호 의지는 계속되고 있다.,나무위키,https://namu.wiki/w/2024년_윤석열_탄핵_촉구_집회,"연말집회,탄핵촉구,광화문,헌재앞,시민참여",한국,Positive
2024-12-31 13:00,"미 의회, '한국 탄핵 사태' 보고서 발표",미국 의회 연구소(CRS)가 12월 31일 한국의 탄핵 사태에 대한 보고서를 발표했다. 보고서는 한미동맹에 미칠 영향과 북한의 도발 가능성 등을 분석했으며 한국 정치의 불안정성이 동북아 안보에 미칠 영향을 우려했다. 국제사회의 관심이 집중되고 있다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵소추,"미국의회,CRS,보고서,한미동맹,안보우려",미국,Negative
2024-12-31 16:45,"국민의힘, '탄핵 정국 조기 수습' 특위 구성 논의",국민의힘이 탄핵 정국의 조기 수습을 위한 특별위원회 구성을 논의하고 있다. 일부 의원들은 당의 쇄신과 국민 신뢰 회복을 위해 탄핵에 대한 당론을 재검토해야 한다고 주장했다. 그러나 친윤계의 반발로 합의 도출은 쉽지 않을 전망이다.,나무위키,https://namu.wiki/w/윤석열_대통령_탄핵소추,"국민의힘,특위구성,정국수습,당론재검토,친윤반발",한국,Negative
2024-12-31 19:00,"2024년 정치 격변의 해로 마감, 2025년 전망은?",2024년이 윤석열 대통령 탄핵이라는 정치적 격변 속에서 마감됐다. 12월 3일 비상계엄 선포부터 14일 탄핵 가결 27일 한덕수 탄핵까지 한 달간 전례 없는 혼란이 이어졌다. 2025년에는 헌재의 탄핵 심판 결과에 따라 정국이 요동칠 전망이다.,나무위키,https://namu.wiki/w/2024년_윤석열_탄핵_촉구_집회,"2024년마감,정치격변,탄핵,2025전망,헌재심판",한국,Positive